"task_id","bucket","category","direction","plan_a_slot","plan_b_slot","plan_a_text_sha256","plan_b_text_sha256","generated_text_sha256","reference_id"
"0a9b5acde79317bae8fd5f6f","generated_global_final","generated_reference","generated_first","global-final:g12-s09","original:zulni","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","47a4deea25663ec2640e191235bde35734ebd562418c59679737cc47e7a0b64b","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","zulni"
"08f53a4884ec12db34823540","generated_global_final","generated_reference","original_first","original:zulni","global-final:g12-s09","47a4deea25663ec2640e191235bde35734ebd562418c59679737cc47e7a0b64b","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","zulni"
"27efac0c036360590a766d38","generated_global_final","generated_reference","generated_first","global-final:g12-s09","original:voyagx","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","d9a193ff6a51d00e8b26cb3178e0beb0ef707332bcd93a8f09fe3f38fd697321","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","voyagx"
"d9944b1588936c54535ea131","generated_global_final","generated_reference","original_first","original:voyagx","global-final:g12-s09","d9a193ff6a51d00e8b26cb3178e0beb0ef707332bcd93a8f09fe3f38fd697321","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","voyagx"
"e4fee2e18a9f0c01f84f4367","generated_global_final","generated_reference","generated_first","global-final:g12-s09","original:clockchain","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","53aff7862f42a2fa6ed3d9592cf4b898aa7e75287aeb570a7930b2ed47d80db4","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","clockchain"
"1be5e7b36dcf20e970354aa7","generated_global_final","generated_reference","original_first","original:clockchain","global-final:g12-s09","53aff7862f42a2fa6ed3d9592cf4b898aa7e75287aeb570a7930b2ed47d80db4","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","clockchain"
"50190a345404ebadd0eb1bb6","generated_global_final","generated_reference","generated_first","global-final:g12-s09","original:my-story","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","42ceb839f260704e0146114892261ce378873dc829592e9df08ef6f0260ee5d8","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","my-story"
"2d5d6d61129da64ebff72838","generated_global_final","generated_reference","original_first","original:my-story","global-final:g12-s09","42ceb839f260704e0146114892261ce378873dc829592e9df08ef6f0260ee5d8","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","my-story"
"7120d7dfd2310997a512ce1d","generated_global_final","generated_reference","generated_first","global-final:g12-s09","original:hooper","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","de2d4db31657fbd2bc0a5d4fc1eac231f8a48fe37fabef7f80ba12a5c6e1617b","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","hooper"
"9987336bd787e547ed82aa69","generated_global_final","generated_reference","original_first","original:hooper","global-final:g12-s09","de2d4db31657fbd2bc0a5d4fc1eac231f8a48fe37fabef7f80ba12a5c6e1617b","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","hooper"
"e398a9493ff75d40b29092cb","generated_global_final","generated_reference","generated_first","global-final:g12-s09","original:lifesummary","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","0a8a6fe57a7b0e4a5d0a6d0eb186271d4b0ab0e0aad3369581af7eb679c313de","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","lifesummary"
"1afe59602d20dbb2a14613c7","generated_global_final","generated_reference","original_first","original:lifesummary","global-final:g12-s09","0a8a6fe57a7b0e4a5d0a6d0eb186271d4b0ab0e0aad3369581af7eb679c313de","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","lifesummary"
"91319fed73e01b85d77a972f","generated_global_final","generated_reference","generated_first","global-final:g12-s09","original:fraction","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","38a892df52e4e0b84a7ea0d1fbaf9ba535f568579907894c8bafaef58a0615a3","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","fraction"
"f441fd41d01739e4bc1efe71","generated_global_final","generated_reference","original_first","original:fraction","global-final:g12-s09","38a892df52e4e0b84a7ea0d1fbaf9ba535f568579907894c8bafaef58a0615a3","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","fraction"
"340b736d49d847ca34386da3","generated_global_final","generated_reference","generated_first","global-final:g12-s09","original:cyberdesk","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","a5eb2a7a2bc9810c89b4d488eedb666abc300a8b3fc41b865a33417e909a288f","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","cyberdesk"
"4516c12fead9008405c3ad90","generated_global_final","generated_reference","original_first","original:cyberdesk","global-final:g12-s09","a5eb2a7a2bc9810c89b4d488eedb666abc300a8b3fc41b865a33417e909a288f","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","cyberdesk"
"8f2ed9bbde7746d01bc0c34e","generated_global_final","generated_reference","generated_first","global-final:g12-s09","original:remotion-ai","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","a1db6a7f50f63f1e382f0276ec390d745dfcd680d68bcea160a045b6c8daf814","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","remotion-ai"
"62f46499f919df448eb2370a","generated_global_final","generated_reference","original_first","original:remotion-ai","global-final:g12-s09","a1db6a7f50f63f1e382f0276ec390d745dfcd680d68bcea160a045b6c8daf814","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","remotion-ai"
"b46c28152830cda739adf404","generated_global_final","generated_reference","generated_first","global-final:g12-s09","original:lumivisor","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","7417287441e403253d30caba989c9a87c36b95de1d711139f075fdfbc9d5bff9","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","lumivisor"
"06249b74f3c42b6c34620b45","generated_global_final","generated_reference","original_first","original:lumivisor","global-final:g12-s09","7417287441e403253d30caba989c9a87c36b95de1d711139f075fdfbc9d5bff9","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","lumivisor"
"fb868cf8b2214374a0b73bbe","generated_global_final","generated_reference","generated_first","global-final:g12-s09","original:lockguard","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","85586363742e7fad98837786cac3e08b5153593f61259922f220c27b576993f8","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","lockguard"
"6e7a19096ce194abf1f414fc","generated_global_final","generated_reference","original_first","original:lockguard","global-final:g12-s09","85586363742e7fad98837786cac3e08b5153593f61259922f220c27b576993f8","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","lockguard"
"8f5d8490c51acdede233cf70","generated_global_final","generated_reference","generated_first","global-final:g12-s09","original:rent-a-bee","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","a7c6204eb60db33593223d9c9797511d942dcba156803109bf96e52826bdabe5","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","rent-a-bee"
"9c0ee51f0acb7b0339fec869","generated_global_final","generated_reference","original_first","original:rent-a-bee","global-final:g12-s09","a7c6204eb60db33593223d9c9797511d942dcba156803109bf96e52826bdabe5","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","rent-a-bee"
"ac8b458396b1d5beffd6f062","generated_global_final","generated_reference","generated_first","global-final:g12-s09","original:prolo-ring","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","b0a8919ffab7e27b2f6225182dd761f3d5e6e75f4463bd4a5d720d6ed475bde2","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","prolo-ring"
"f7d344f3523ae89074e3e4a5","generated_global_final","generated_reference","original_first","original:prolo-ring","global-final:g12-s09","b0a8919ffab7e27b2f6225182dd761f3d5e6e75f4463bd4a5d720d6ed475bde2","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","prolo-ring"
"a24b70e1f54310f1717a8ccc","generated_global_final","generated_reference","generated_first","global-final:g12-s09","original:viaia","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","60245d6c6a51078aecaf432c550820b42dfdb42b75bd0d88c26865c5dcf681d7","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","viaia"
"9281ad089b8a02d4459c5e82","generated_global_final","generated_reference","original_first","original:viaia","global-final:g12-s09","60245d6c6a51078aecaf432c550820b42dfdb42b75bd0d88c26865c5dcf681d7","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","viaia"
"a25982ce58c3f394687ed2db","generated_global_final","generated_reference","generated_first","global-final:g12-s09","original:sale-finder","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","99a71556f4da16dc0514ab1318c580866b639a23ebca1f263f91032738283bb2","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","sale-finder"
"9536b5de003b8673d3bb12c5","generated_global_final","generated_reference","original_first","original:sale-finder","global-final:g12-s09","99a71556f4da16dc0514ab1318c580866b639a23ebca1f263f91032738283bb2","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","sale-finder"
"0484a195d164d5a607abf9c0","generated_global_final","generated_reference","generated_first","global-final:g12-s09","original:robotin-r2","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","11dd1ff97c27a5f0abe66777b3d339935692c516dd1b68b712d1db295b02433d","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","robotin-r2"
"4fb3b2536893801179b9e3f3","generated_global_final","generated_reference","original_first","original:robotin-r2","global-final:g12-s09","11dd1ff97c27a5f0abe66777b3d339935692c516dd1b68b712d1db295b02433d","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","robotin-r2"
"739e8d94a82a5dae0346c724","generated_global_final","generated_reference","generated_first","global-final:g12-s09","original:bugout-battery","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","16027f289600dd624cccc54df40acdeec53500deb99302a6a427d617baebcea0","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","bugout-battery"
"fd4ca9464875ea033dd87ce1","generated_global_final","generated_reference","original_first","original:bugout-battery","global-final:g12-s09","16027f289600dd624cccc54df40acdeec53500deb99302a6a427d617baebcea0","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","527c2a6f6185a335cf663f73b8fcaaae65e03304c376eda52f0bb82af8c12a07","bugout-battery"
"4e3a19914f87dddbe9655ec8","generated_global_final","generated_reference","generated_first","global-final:g12-s06","original:toolkaiser","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","2d0bf42af985dca46d192076249f2ff225159edced765e523d11df6ed8ac9638","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","toolkaiser"
"8257ac9b87c8fbecba22ef40","generated_global_final","generated_reference","original_first","original:toolkaiser","global-final:g12-s06","2d0bf42af985dca46d192076249f2ff225159edced765e523d11df6ed8ac9638","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","toolkaiser"
"de8d6404a86ec4285330a3d6","generated_global_final","generated_reference","generated_first","global-final:g12-s06","original:kebo","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","aa5f9558db21564e3a2b1ba7ab450e67d48c8dc3c36bf78e57b61b310977341e","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","kebo"
"49057166f9f5c614465d7314","generated_global_final","generated_reference","original_first","original:kebo","global-final:g12-s06","aa5f9558db21564e3a2b1ba7ab450e67d48c8dc3c36bf78e57b61b310977341e","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","kebo"
"b9059f0c112f901c60328a6f","generated_global_final","generated_reference","generated_first","global-final:g12-s06","original:kujietool","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","69db6f7ae6b516bfde4294aa7e7c619713dde652b97c3e29afb61b71f645217d","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","kujietool"
"a3cb94d44f0311b8e168768e","generated_global_final","generated_reference","original_first","original:kujietool","global-final:g12-s06","69db6f7ae6b516bfde4294aa7e7c619713dde652b97c3e29afb61b71f645217d","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","kujietool"
"852cd569306a6d958aad042a","generated_global_final","generated_reference","generated_first","global-final:g12-s06","original:genaix","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","a2763eb0a850c90a9c3db2e9e5fa4a09964db60aa817ae5312bd9f83ed62fac2","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","genaix"
"5ed5bbaa89de645d874cf203","generated_global_final","generated_reference","original_first","original:genaix","global-final:g12-s06","a2763eb0a850c90a9c3db2e9e5fa4a09964db60aa817ae5312bd9f83ed62fac2","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","genaix"
"50ca346cb8104bd25b67d5ae","generated_global_final","generated_reference","generated_first","global-final:g12-s06","original:hply","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","2b9ec4f0a2c9962a51def02a800b502f5478cdb6e5dcfb6d6336e56b6e89cda7","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","hply"
"b309c7884c51402087ce8245","generated_global_final","generated_reference","original_first","original:hply","global-final:g12-s06","2b9ec4f0a2c9962a51def02a800b502f5478cdb6e5dcfb6d6336e56b6e89cda7","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","hply"
"5b419aefbed7bb26723549f1","generated_global_final","generated_reference","generated_first","global-final:g12-s06","original:pictomic","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","e133ba0ed3f49b5ec25f7860f9d4c1f2f7cfaa92352e24ddc1e3fbc242026551","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","pictomic"
"fc0e2aa4f7402c846c6cf9c2","generated_global_final","generated_reference","original_first","original:pictomic","global-final:g12-s06","e133ba0ed3f49b5ec25f7860f9d4c1f2f7cfaa92352e24ddc1e3fbc242026551","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","pictomic"
"8efe6361b980f1b0dcc9d14f","generated_global_final","generated_reference","generated_first","global-final:g12-s06","original:humanecheck","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","5ed9c1bb776a21656f9a183c202d2ec131c28ee51b1bb262b94120d1d78249e1","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","humanecheck"
"56d33cfdbf61a906e2fb3b2a","generated_global_final","generated_reference","original_first","original:humanecheck","global-final:g12-s06","5ed9c1bb776a21656f9a183c202d2ec131c28ee51b1bb262b94120d1d78249e1","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","humanecheck"
"7e8b76c0b4038c528c8085ef","generated_global_final","generated_reference","generated_first","global-final:g12-s06","original:ubo-pod","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","168019bd98a32a5b70bbd3d571cf642c5ab036f9fb8a105c797a04a40cb31d32","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","ubo-pod"
"274e9275875086ea1282039b","generated_global_final","generated_reference","original_first","original:ubo-pod","global-final:g12-s06","168019bd98a32a5b70bbd3d571cf642c5ab036f9fb8a105c797a04a40cb31d32","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","ubo-pod"
"ade793ff79e1f1b2274c895a","generated_global_final","generated_reference","generated_first","global-final:g12-s06","original:dreamie","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","ad7f5f72811c15c249462f319fa83d5e8475e7f1c8d8f800c0b38580fbe5bf4e","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","dreamie"
"1e11db0cda5d46955c2041b9","generated_global_final","generated_reference","original_first","original:dreamie","global-final:g12-s06","ad7f5f72811c15c249462f319fa83d5e8475e7f1c8d8f800c0b38580fbe5bf4e","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","dreamie"
"5691fe19d9318d32c3c4d426","generated_global_final","generated_reference","generated_first","global-final:g12-s06","original:pickup","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","ec828e8c63ce315146acb6e429c46a9969ac598304bb7746444cd2681250629b","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","pickup"
"1606713f4aafcf4855a00f15","generated_global_final","generated_reference","original_first","original:pickup","global-final:g12-s06","ec828e8c63ce315146acb6e429c46a9969ac598304bb7746444cd2681250629b","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","pickup"
"e0098e0d9f97b6926c93a9af","generated_global_final","generated_reference","generated_first","global-final:g12-s06","original:angelry","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","9a2b3163172ed0dd22fec559790c821c9291f5e5301c5f8c794976f84a2bf15c","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","angelry"
"8b1eb94c4ac51c8f4f7c8a4b","generated_global_final","generated_reference","original_first","original:angelry","global-final:g12-s06","9a2b3163172ed0dd22fec559790c821c9291f5e5301c5f8c794976f84a2bf15c","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","angelry"
"d196462cbf695db4a2bc5a8c","generated_global_final","generated_reference","generated_first","global-final:g12-s06","original:soloist","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","e5c3778bdcb7700aae7af216ea934e9af1195b409f47d8918c6d5a16e5e66c70","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","soloist"
"fbd5e5122767e7527a6cc23b","generated_global_final","generated_reference","original_first","original:soloist","global-final:g12-s06","e5c3778bdcb7700aae7af216ea934e9af1195b409f47d8918c6d5a16e5e66c70","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","soloist"
"0976553047b6e297271937cc","generated_global_final","generated_reference","generated_first","global-final:g12-s06","original:cop-rights","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","e8292275104e5d5c5a1bd4057c88a796515519110881d05414c8f80b242b951d","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","cop-rights"
"cb0165b0cc9bc73b8e751c9b","generated_global_final","generated_reference","original_first","original:cop-rights","global-final:g12-s06","e8292275104e5d5c5a1bd4057c88a796515519110881d05414c8f80b242b951d","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","cop-rights"
"3146b6724c149ebb9cfc0c8a","generated_global_final","generated_reference","generated_first","global-final:g12-s06","original:zulni","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","47a4deea25663ec2640e191235bde35734ebd562418c59679737cc47e7a0b64b","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","zulni"
"80dd0f5a83f8ad6cc3201c3c","generated_global_final","generated_reference","original_first","original:zulni","global-final:g12-s06","47a4deea25663ec2640e191235bde35734ebd562418c59679737cc47e7a0b64b","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","zulni"
"6ab3d2db0baac84c09f8c8b2","generated_global_final","generated_reference","generated_first","global-final:g12-s06","original:voyagx","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","d9a193ff6a51d00e8b26cb3178e0beb0ef707332bcd93a8f09fe3f38fd697321","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","voyagx"
"93497063e9f5861a354d3ff1","generated_global_final","generated_reference","original_first","original:voyagx","global-final:g12-s06","d9a193ff6a51d00e8b26cb3178e0beb0ef707332bcd93a8f09fe3f38fd697321","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","voyagx"
"e543f6546e281e8a69fc6944","generated_global_final","generated_reference","generated_first","global-final:g12-s06","original:clockchain","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","53aff7862f42a2fa6ed3d9592cf4b898aa7e75287aeb570a7930b2ed47d80db4","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","clockchain"
"51c7fee315fa4d1cf7eb4614","generated_global_final","generated_reference","original_first","original:clockchain","global-final:g12-s06","53aff7862f42a2fa6ed3d9592cf4b898aa7e75287aeb570a7930b2ed47d80db4","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","clockchain"
"5ebb2d462bb1ef8e53ee483d","generated_global_final","generated_reference","generated_first","global-final:g12-s06","original:my-story","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","42ceb839f260704e0146114892261ce378873dc829592e9df08ef6f0260ee5d8","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","my-story"
"e9a98f45e2abaea4a75f3799","generated_global_final","generated_reference","original_first","original:my-story","global-final:g12-s06","42ceb839f260704e0146114892261ce378873dc829592e9df08ef6f0260ee5d8","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","my-story"
"4ecdb2688eb67d6c101d5f7c","generated_global_final","generated_reference","generated_first","global-final:g12-s06","original:hooper","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","de2d4db31657fbd2bc0a5d4fc1eac231f8a48fe37fabef7f80ba12a5c6e1617b","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","hooper"
"879543530da87846fce0f4e6","generated_global_final","generated_reference","original_first","original:hooper","global-final:g12-s06","de2d4db31657fbd2bc0a5d4fc1eac231f8a48fe37fabef7f80ba12a5c6e1617b","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","hooper"
"0611c0c15928f325fde3799b","generated_global_final","generated_reference","generated_first","global-final:g12-s06","original:lifesummary","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","0a8a6fe57a7b0e4a5d0a6d0eb186271d4b0ab0e0aad3369581af7eb679c313de","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","lifesummary"
"bea6dcf1f61c0aa32c33ab67","generated_global_final","generated_reference","original_first","original:lifesummary","global-final:g12-s06","0a8a6fe57a7b0e4a5d0a6d0eb186271d4b0ab0e0aad3369581af7eb679c313de","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","lifesummary"
"f20b559d2d82ec5b32c9a9dd","generated_global_final","generated_reference","generated_first","global-final:g12-s06","original:fraction","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","38a892df52e4e0b84a7ea0d1fbaf9ba535f568579907894c8bafaef58a0615a3","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","fraction"
"9102f2c4204663f1d45b5fb2","generated_global_final","generated_reference","original_first","original:fraction","global-final:g12-s06","38a892df52e4e0b84a7ea0d1fbaf9ba535f568579907894c8bafaef58a0615a3","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","fraction"
"6da36d3ddb61108d29e1a23a","generated_global_final","generated_reference","generated_first","global-final:g12-s06","original:cyberdesk","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","a5eb2a7a2bc9810c89b4d488eedb666abc300a8b3fc41b865a33417e909a288f","55486248a5eda9b096875ada8f18492d89b02558daf8dbf09a51cf82476324f6","cyberdesk"
